stat_id,match_id,player_id,team_id,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fg_made,fg_attempted,three_made,three_attempted,ft_made,ft_attempted,efficiency,goals,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,yellow_cards,red_cards,fouls,saves,rating,sets_played,attacks,attack_kills,serves,serve_aces,digs,receptions,reception_efficiency,errors,games_played,points_won,points_lost,smash_winners,net_shots,service_aces,unforced_errors,longest_rally,win_rate
S003200,M00275,P0355,T020,,11.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,9.0,3.0,9.0,3.0,15.0,6.0,82.0,7.0,,,,,,,,,
S003201,M00275,P0361,T020,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,9.0,17.0,4.0,13.0,16.0,71.0,6.0,,,,,,,,,
S003202,M00275,P0351,T020,,13.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,3.0,28.0,15.0,8.0,2.0,15.0,7.0,52.0,4.0,,,,,,,,,
S003203,M00275,P0359,T020,,17.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,23.0,7.0,25.0,3.0,9.0,5.0,51.0,2.0,,,,,,,,,
S003204,M00275,P0358,T020,,14.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,3.0,19.0,8.0,23.0,4.0,15.0,15.0,81.0,3.0,,,,,,,,,
S003205,M00275,P0353,T020,,11.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,5.0,7.0,8.0,6.0,1.0,5.0,20.0,45.0,7.0,,,,,,,,,
S003206,M00275,P0352,T020,,3.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,13.0,12.0,24.0,2.0,1.0,14.0,80.0,1.0,,,,,,,,,
S003207,M00275,P0414,T024,,4.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,4.0,15.0,13.0,7.0,5.0,2.0,11.0,70.0,5.0,,,,,,,,,
S003208,M00275,P0419,T024,,7.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,2.0,30.0,14.0,14.0,0.0,12.0,4.0,89.0,0.0,,,,,,,,,
S003209,M00275,P0410,T024,,5.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,4.0,22.0,13.0,7.0,2.0,13.0,12.0,33.0,3.0,,,,,,,,,
S003210,M00275,P0415,T024,,18.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,22.0,2.0,7.0,5.0,6.0,8.0,89.0,3.0,,,,,,,,,
S003211,M00275,P0412,T024,,18.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,11.0,8.0,15.0,3.0,1.0,16.0,61.0,7.0,,,,,,,,,
S003212,M00275,P0418,T024,,20.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,29.0,5.0,20.0,1.0,9.0,8.0,36.0,6.0,,,,,,,,,
S003213,M00275,P0417,T024,,12.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,4.0,9.0,3.0,20.0,5.0,9.0,7.0,31.0,6.0,,,,,,,,,
S003214,M00275,P0409,T024,,15.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,14.0,4.0,9.0,3.0,7.0,9.0,63.0,7.0,,,,,,,,,
S003215,M00275,P0411,T024,,19.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,28.0,12.0,23.0,2.0,3.0,13.0,73.0,2.0,,,,,,,,,
S003216,M00275,P0420,T024,,22.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,5.0,23.0,2.0,14.0,2.0,8.0,16.0,80.0,2.0,,,,,,,,,
S003217,M00276,P0404,T023,,21.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,2.0,29.0,15.0,19.0,3.0,12.0,7.0,47.0,0.0,,,,,,,,,
S003218,M00276,P0396,T023,,25.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,11.0,13.0,2.0,14.0,13.0,51.0,2.0,,,,,,,,,
S003219,M00276,P0399,T023,,9.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,17.0,15.0,21.0,2.0,3.0,13.0,67.0,2.0,,,,,,,,,
S003220,M00276,P0406,T023,,15.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,16.0,3.0,8.0,1.0,11.0,4.0,70.0,8.0,,,,,,,,,
S003221,M00276,P0395,T023,,10.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,3.0,13.0,12.0,5.0,5.0,10.0,0.0,70.0,0.0,,,,,,,,,
S003222,M00276,P0408,T023,,25.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,3.0,19.0,6.0,21.0,0.0,15.0,13.0,56.0,4.0,,,,,,,,,
S003223,M00276,P0393,T023,,14.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,21.0,6.0,12.0,4.0,7.0,3.0,41.0,7.0,,,,,,,,,
S003224,M00276,P0394,T023,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,20.0,10.0,11.0,2.0,9.0,17.0,41.0,2.0,,,,,,,,,
S003225,M00276,P0397,T023,,11.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,3.0,9.0,6.0,22.0,0.0,12.0,0.0,72.0,3.0,,,,,,,,,
S003226,M00276,P0402,T023,,25.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,12.0,6.0,20.0,3.0,11.0,9.0,56.0,1.0,,,,,,,,,
S003227,M00276,P0355,T020,,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,23.0,12.0,25.0,1.0,7.0,10.0,63.0,4.0,,,,,,,,,
S003228,M00276,P0348,T020,,17.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,27.0,2.0,9.0,3.0,15.0,2.0,38.0,7.0,,,,,,,,,
S003229,M00276,P0361,T020,,22.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,4.0,8.0,7.0,25.0,4.0,10.0,6.0,82.0,0.0,,,,,,,,,
S003230,M00276,P0357,T020,,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,26.0,9.0,13.0,3.0,8.0,0.0,88.0,8.0,,,,,,,,,
S003231,M00276,P0356,T020,,21.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,1.0,11.0,2.0,24.0,5.0,5.0,5.0,66.0,0.0,,,,,,,,,
S003232,M00276,P0359,T020,,8.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,4.0,8.0,11.0,15.0,4.0,9.0,1.0,39.0,3.0,,,,,,,,,
S003233,M00276,P0360,T020,,13.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,13.0,7.0,18.0,5.0,10.0,17.0,58.0,2.0,,,,,,,,,
S003234,M00276,P0347,T020,,0.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,5.0,10.0,5.0,17.0,2.0,13.0,5.0,56.0,0.0,,,,,,,,,
S003235,M00276,P0358,T020,,17.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,7.0,5.0,5.0,3.0,16.0,79.0,8.0,,,,,,,,,
S003236,M00276,P0349,T020,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,13.0,5.0,0.0,10.0,6.0,59.0,8.0,,,,,,,,,
S003237,M00277,P0300,T017,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,19.0,3.0,22.0,0.0,13.0,18.0,77.0,2.0,,,,,,,,,
S003238,M00277,P0308,T017,,6.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,2.0,27.0,11.0,17.0,5.0,12.0,5.0,37.0,5.0,,,,,,,,,
S003239,M00277,P0311,T017,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,16.0,15.0,23.0,4.0,1.0,14.0,30.0,2.0,,,,,,,,,
S003240,M00277,P0306,T017,,23.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,9.0,11.0,24.0,2.0,4.0,17.0,56.0,3.0,,,,,,,,,
S003241,M00277,P0298,T017,,17.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,29.0,15.0,14.0,4.0,5.0,12.0,42.0,8.0,,,,,,,,,
S003242,M00277,P0312,T017,,24.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,5.0,25.0,15.0,20.0,5.0,8.0,19.0,50.0,5.0,,,,,,,,,
S003243,M00277,P0307,T017,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,6.0,11.0,12.0,1.0,11.0,11.0,84.0,8.0,,,,,,,,,
S003244,M00277,P0310,T017,,11.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,19.0,15.0,21.0,5.0,7.0,8.0,55.0,3.0,,,,,,,,,
S003245,M00277,P0309,T017,,19.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,8.0,8.0,24.0,0.0,11.0,10.0,88.0,8.0,,,,,,,,,
S003246,M00277,P0296,T017,,11.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,11.0,2.0,23.0,3.0,2.0,8.0,76.0,0.0,,,,,,,,,
S003247,M00277,P0389,T022,,20.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,4.0,24.0,4.0,3.0,8.0,51.0,4.0,,,,,,,,,
S003248,M00277,P0387,T022,,2.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,5.0,30.0,3.0,24.0,0.0,15.0,20.0,40.0,8.0,,,,,,,,,
S003249,M00277,P0386,T022,,10.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,3.0,30.0,10.0,22.0,5.0,15.0,8.0,67.0,4.0,,,,,,,,,
S003250,M00277,P0381,T022,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,23.0,15.0,18.0,1.0,12.0,11.0,77.0,8.0,,,,,,,,,
S003251,M00277,P0378,T022,,15.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,26.0,4.0,6.0,4.0,0.0,11.0,59.0,0.0,,,,,,,,,
S003252,M00277,P0383,T022,,18.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,20.0,6.0,15.0,3.0,10.0,4.0,72.0,2.0,,,,,,,,,
S003253,M00277,P0384,T022,,11.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,3.0,27.0,14.0,25.0,3.0,0.0,17.0,47.0,6.0,,,,,,,,,
S003254,M00277,P0382,T022,,23.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,2.0,15.0,5.0,3.0,4.0,79.0,3.0,,,,,,,,,
S003255,M00277,P0385,T022,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,13.0,13.0,14.0,4.0,9.0,15.0,73.0,0.0,,,,,,,,,
S003256,M00277,P0391,T022,,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,16.0,3.0,17.0,5.0,14.0,4.0,49.0,4.0,,,,,,,,,
S003257,M00280,P0405,T023,,9.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,19.0,8.0,6.0,5.0,6.0,10.0,58.0,2.0,,,,,,,,,
S003258,M00280,P0393,T023,,19.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,11.0,6.0,0.0,13.0,7.0,47.0,7.0,,,,,,,,,
S003259,M00280,P0401,T023,,20.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,29.0,12.0,21.0,0.0,8.0,4.0,32.0,2.0,,,,,,,,,
S003260,M00280,P0397,T023,,6.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,7.0,16.0,3.0,7.0,6.0,79.0,6.0,,,,,,,,,
S003261,M00280,P0404,T023,,24.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,25.0,14.0,21.0,3.0,12.0,11.0,58.0,5.0,,,,,,,,,
S003262,M00280,P0399,T023,,11.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,3.0,9.0,7.0,18.0,4.0,10.0,12.0,86.0,8.0,,,,,,,,,
S003263,M00280,P0403,T023,,0.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,3.0,28.0,8.0,13.0,4.0,15.0,16.0,40.0,6.0,,,,,,,,,
S003264,M00280,P0394,T023,,16.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,20.0,3.0,6.0,0.0,1.0,5.0,51.0,5.0,,,,,,,,,
S003265,M00280,P0396,T023,,12.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,3.0,25.0,6.0,12.0,1.0,9.0,14.0,69.0,8.0,,,,,,,,,
S003266,M00280,P0402,T023,,4.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,3.0,23.0,6.0,14.0,2.0,14.0,0.0,48.0,1.0,,,,,,,,,
S003267,M00280,P0323,T018,,19.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,15.0,12.0,7.0,4.0,3.0,18.0,55.0,1.0,,,,,,,,,
S003268,M00280,P0319,T018,,17.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,25.0,9.0,25.0,4.0,11.0,10.0,66.0,4.0,,,,,,,,,
S003269,M00280,P0314,T018,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,23.0,10.0,11.0,1.0,4.0,9.0,34.0,7.0,,,,,,,,,
S003270,M00280,P0328,T018,,23.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,3.0,5.0,0.0,12.0,14.0,74.0,7.0,,,,,,,,,
S003271,M00280,P0324,T018,,6.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,3.0,17.0,2.0,22.0,4.0,0.0,18.0,63.0,5.0,,,,,,,,,
S003272,M00280,P0320,T018,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,19.0,3.0,12.0,5.0,13.0,18.0,79.0,4.0,,,,,,,,,
S003273,M00280,P0317,T018,,8.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0,24.0,5.0,20.0,3.0,6.0,16.0,56.0,1.0,,,,,,,,,
S003274,M00280,P0329,T018,,20.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,4.0,28.0,3.0,20.0,3.0,12.0,9.0,76.0,5.0,,,,,,,,,
S003275,M00280,P0321,T018,,21.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,6.0,10.0,11.0,0.0,13.0,20.0,50.0,2.0,,,,,,,,,
S003276,M00280,P0327,T018,,22.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,19.0,15.0,25.0,0.0,10.0,6.0,72.0,1.0,,,,,,,,,
S003277,M00281,P0411,T024,,24.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,5.0,14.0,7.0,22.0,3.0,13.0,18.0,50.0,5.0,,,,,,,,,
S003278,M00281,P0415,T024,,3.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,5.0,25.0,4.0,21.0,0.0,7.0,1.0,61.0,8.0,,,,,,,,,
S003279,M00281,P0409,T024,,14.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,2.0,11.0,3.0,12.0,2.0,9.0,3.0,40.0,3.0,,,,,,,,,
S003280,M00281,P0414,T024,,10.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,23.0,13.0,11.0,1.0,11.0,16.0,33.0,2.0,,,,,,,,,
S003281,M00281,P0417,T024,,11.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,3.0,15.0,15.0,7.0,0.0,12.0,5.0,81.0,7.0,,,,,,,,,
S003282,M00281,P0416,T024,,24.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,11.0,7.0,14.0,4.0,4.0,16.0,82.0,6.0,,,,,,,,,
S003283,M00281,P0412,T024,,4.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,20.0,13.0,9.0,1.0,3.0,14.0,46.0,0.0,,,,,,,,,
S003284,M00281,P0420,T024,,16.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,28.0,3.0,17.0,0.0,15.0,12.0,44.0,4.0,,,,,,,,,
S003285,M00281,P0418,T024,,6.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,3.0,11.0,6.0,5.0,1.0,12.0,6.0,45.0,5.0,,,,,,,,,
S003286,M00281,P0419,T024,,8.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,13.0,25.0,1.0,15.0,1.0,81.0,2.0,,,,,,,,,
S003287,M00281,P0368,T021,,20.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,11.0,12.0,21.0,2.0,1.0,8.0,76.0,4.0,,,,,,,,,
S003288,M00281,P0365,T021,,11.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,5.0,10.0,8.0,25.0,1.0,7.0,10.0,48.0,7.0,,,,,,,,,
S003289,M00281,P0364,T021,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,13.0,2.0,16.0,1.0,1.0,12.0,87.0,1.0,,,,,,,,,
S003290,M00281,P0376,T021,,7.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,24.0,2.0,13.0,2.0,4.0,15.0,53.0,2.0,,,,,,,,,
S003291,M00281,P0374,T021,,8.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,10.0,6.0,2.0,13.0,17.0,80.0,3.0,,,,,,,,,
S003292,M00281,P0367,T021,,10.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,16.0,7.0,12.0,4.0,11.0,18.0,65.0,1.0,,,,,,,,,
S003293,M00281,P0366,T021,,24.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,9.0,10.0,11.0,4.0,14.0,9.0,63.0,6.0,,,,,,,,,
S003294,M00281,P0375,T021,,17.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,5.0,6.0,2.0,16.0,3.0,6.0,6.0,88.0,8.0,,,,,,,,,
S003295,M00281,P0363,T021,,14.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,24.0,13.0,17.0,5.0,12.0,0.0,66.0,4.0,,,,,,,,,
S003296,M00281,P0370,T021,,9.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,13.0,9.0,5.0,0.0,14.0,10.0,30.0,5.0,,,,,,,,,
S003297,M00282,P0383,T022,,18.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,20.0,15.0,10.0,1.0,5.0,9.0,41.0,0.0,,,,,,,,,
S003298,M00282,P0387,T022,,7.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.0,12.0,5.0,2.0,18.0,36.0,0.0,,,,,,,,,
S003299,M00282,P0391,T022,,18.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,20.0,15.0,12.0,3.0,7.0,10.0,67.0,1.0,,,,,,,,,
S003300,M00282,P0382,T022,,9.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,27.0,4.0,9.0,4.0,12.0,3.0,38.0,2.0,,,,,,,,,
S003301,M00282,P0388,T022,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,22.0,8.0,13.0,0.0,4.0,20.0,48.0,5.0,,,,,,,,,
S003302,M00282,P0385,T022,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,9.0,6.0,10.0,2.0,7.0,0.0,39.0,3.0,,,,,,,,,
S003303,M00282,P0377,T022,,24.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,27.0,2.0,5.0,0.0,6.0,4.0,58.0,8.0,,,,,,,,,
S003304,M00282,P0389,T022,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,22.0,12.0,13.0,5.0,7.0,10.0,33.0,7.0,,,,,,,,,
S003305,M00282,P0379,T022,,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,5.0,27.0,5.0,12.0,1.0,10.0,12.0,37.0,7.0,,,,,,,,,
S003306,M00282,P0381,T022,,5.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,4.0,23.0,6.0,13.0,3.0,15.0,12.0,48.0,0.0,,,,,,,,,
S003307,M00282,P0361,T020,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,25.0,9.0,24.0,0.0,12.0,7.0,87.0,3.0,,,,,,,,,
S003308,M00282,P0354,T020,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,9.0,9.0,8.0,5.0,10.0,13.0,60.0,2.0,,,,,,,,,
S003309,M00282,P0356,T020,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,20.0,13.0,18.0,1.0,4.0,9.0,50.0,8.0,,,,,,,,,
S003310,M00282,P0352,T020,,15.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,5.0,27.0,9.0,11.0,4.0,5.0,9.0,42.0,8.0,,,,,,,,,
S003311,M00282,P0350,T020,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,13.0,8.0,24.0,1.0,5.0,5.0,40.0,8.0,,,,,,,,,
S003312,M00282,P0353,T020,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,21.0,13.0,11.0,4.0,10.0,5.0,76.0,2.0,,,,,,,,,
S003313,M00282,P0348,T020,,10.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,24.0,2.0,9.0,3.0,0.0,18.0,85.0,4.0,,,,,,,,,
S003314,M00282,P0351,T020,,23.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,26.0,3.0,14.0,0.0,5.0,9.0,51.0,2.0,,,,,,,,,
S003315,M00282,P0347,T020,,18.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,9.0,6.0,17.0,3.0,0.0,16.0,72.0,3.0,,,,,,,,,
S003316,M00282,P0355,T020,,22.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,5.0,12.0,15.0,6.0,2.0,13.0,5.0,74.0,3.0,,,,,,,,,
S003317,M00283,P0366,T021,,6.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,2.0,27.0,10.0,21.0,5.0,11.0,19.0,35.0,0.0,,,,,,,,,
S003318,M00283,P0373,T021,,7.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,3.0,29.0,2.0,15.0,4.0,15.0,11.0,66.0,5.0,,,,,,,,,
S003319,M00283,P0370,T021,,16.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,27.0,4.0,20.0,1.0,7.0,5.0,77.0,3.0,,,,,,,,,
S003320,M00283,P0367,T021,,0.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,1.0,20.0,2.0,18.0,0.0,13.0,19.0,82.0,4.0,,,,,,,,,
S003321,M00283,P0364,T021,,9.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,5.0,17.0,12.0,14.0,3.0,11.0,5.0,77.0,1.0,,,,,,,,,
S003322,M00283,P0368,T021,,17.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,3.0,12.0,13.0,25.0,3.0,11.0,1.0,65.0,6.0,,,,,,,,,
S003323,M00283,P0376,T021,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,26.0,15.0,19.0,5.0,0.0,5.0,51.0,2.0,,,,,,,,,
S003324,M00283,P0369,T021,,25.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,3.0,30.0,12.0,25.0,0.0,3.0,1.0,87.0,5.0,,,,,,,,,
S003325,M00283,P0365,T021,,23.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,3.0,18.0,4.0,7.0,1.0,13.0,13.0,58.0,6.0,,,,,,,,,
S003326,M00283,P0375,T021,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,5.0,30.0,12.0,6.0,5.0,10.0,18.0,55.0,4.0,,,,,,,,,
S003327,M00283,P0416,T024,,22.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,9.0,2.0,15.0,2.0,7.0,4.0,56.0,1.0,,,,,,,,,
S003328,M00283,P0409,T024,,7.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.0,14.0,15.0,11.0,3.0,2.0,11.0,39.0,4.0,,,,,,,,,
S003329,M00283,P0412,T024,,25.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,8.0,2.0,15.0,5.0,13.0,17.0,45.0,0.0,,,,,,,,,
S003330,M00283,P0418,T024,,23.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,16.0,5.0,10.0,1.0,11.0,5.0,77.0,6.0,,,,,,,,,
S003331,M00283,P0415,T024,,18.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,3.0,19.0,6.0,22.0,3.0,1.0,13.0,58.0,6.0,,,,,,,,,
S003332,M00283,P0420,T024,,9.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,3.0,10.0,10.0,25.0,1.0,1.0,14.0,72.0,0.0,,,,,,,,,
S003333,M00283,P0411,T024,,16.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,13.0,7.0,5.0,1.0,3.0,38.0,4.0,,,,,,,,,
S003334,M00283,P0410,T024,,16.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,3.0,29.0,2.0,17.0,4.0,9.0,4.0,36.0,1.0,,,,,,,,,
S003335,M00283,P0414,T024,,15.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,5.0,14.0,13.0,5.0,2.0,8.0,18.0,34.0,0.0,,,,,,,,,
S003336,M00283,P0413,T024,,14.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,10.0,13.0,7.0,5.0,9.0,18.0,41.0,0.0,,,,,,,,,
S003337,M00284,P0305,T017,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,19.0,2.0,11.0,0.0,0.0,11.0,53.0,0.0,,,,,,,,,
S003338,M00284,P0302,T017,,2.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,2.0,16.0,13.0,21.0,3.0,10.0,1.0,54.0,6.0,,,,,,,,,
S003339,M00284,P0296,T017,,24.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,18.0,9.0,25.0,0.0,8.0,3.0,46.0,8.0,,,,,,,,,
S003340,M00284,P0307,T017,,11.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,7.0,7.0,5.0,4.0,11.0,3.0,47.0,2.0,,,,,,,,,
S003341,M00284,P0312,T017,,15.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,6.0,12.0,7.0,2.0,7.0,17.0,54.0,1.0,,,,,,,,,
S003342,M00284,P0300,T017,,10.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,8.0,3.0,18.0,1.0,15.0,3.0,46.0,3.0,,,,,,,,,
S003343,M00284,P0311,T017,,19.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,11.0,6.0,6.0,3.0,3.0,20.0,84.0,6.0,,,,,,,,,
S003344,M00284,P0308,T017,,0.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,3.0,25.0,6.0,10.0,2.0,11.0,6.0,37.0,0.0,,,,,,,,,
S003345,M00284,P0297,T017,,6.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,20.0,3.0,9.0,0.0,14.0,4.0,50.0,0.0,,,,,,,,,
S003346,M00284,P0298,T017,,20.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,14.0,7.0,14.0,0.0,13.0,1.0,77.0,6.0,,,,,,,,,
S003347,M00284,P0351,T020,,18.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,12.0,14.0,23.0,0.0,8.0,1.0,31.0,8.0,,,,,,,,,
S003348,M00284,P0352,T020,,5.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,1.0,28.0,15.0,8.0,4.0,4.0,20.0,41.0,8.0,,,,,,,,,
